time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,version,level_methodology,establishment_type,idaci_decile,ru11ind_pupil_residency,pupil_residency_detail,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),20-30%,Total,Total,332,4346,180816.75,41.6,4136,95.2,1500,34.5,2459,56.6,1145,26.3,444,10.2,655,15.1,15384,3.54,4099,-879.787,-0.21,-0.26,-0.17
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),20-30%,Urban,Total,309,3712,153844.5,41.4,3528,95,1265,34.1,2097,56.5,964,26,379,10.2,553,14.9,13100.37,3.53,3484,-759.896,-0.22,-0.27,-0.17
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),30-40%,Rural,Total,131,1141,49851.5,43.7,1105,96.8,445,39,685,60,355,31.1,135,11.8,206,18.1,4280.23,3.75,1085,-145.402,-0.13,-0.22,-0.05
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),30-40%,Total,Total,355,5106,221594.5,43.4,4895,95.9,2029,39.7,3059,59.9,1427,27.9,593,11.6,879,17.2,18963.27,3.71,4837,-803.864,-0.17,-0.21,-0.13
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),30-40%,Urban,Total,319,3965,171743,43.3,3790,95.6,1584,39.9,2374,59.9,1072,27,458,11.6,673,17,14683.04,3.7,3752,-658.462,-0.18,-0.22,-0.13
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),40-50%,Rural,Total,207,2066,91766,44.4,1996,96.6,846,40.9,1303,63.1,622,30.1,242,11.7,375,18.2,7910.84,3.83,2005,-254.902,-0.13,-0.19,-0.07
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),40-50%,Total,Total,375,6388,288294.88,45.1,6157,96.4,2695,42.2,4082,63.9,1897,29.7,789,12.4,1196,18.7,24780.85,3.88,6122,-483.928,-0.08,-0.11,-0.04
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),40-50%,Urban,Total,339,4322,196528.88,45.5,4161,96.3,1849,42.8,2779,64.3,1275,29.5,547,12.7,821,19,16870.01,3.9,4117,-229.026,-0.06,-0.1,-0.01
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),50-60%,Rural,Total,248,2963,136412.88,46,2866,96.7,1325,44.7,1959,66.1,963,32.5,413,13.9,614,20.7,11801.62,3.98,2857,-68.288,-0.02,-0.08,0.03
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),50-60%,Total,Total,372,6953,322732.65,46.4,6729,96.8,3109,44.7,4614,66.4,2221,31.9,957,13.8,1400,20.1,27846.34,4,6642,41.396,0.01,-0.03,0.04
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),50-60%,Urban,Total,317,3990,186319.77,46.7,3863,96.8,1784,44.7,2655,66.5,1258,31.5,544,13.6,786,19.7,16044.72,4.02,3785,109.684,0.03,-0.02,0.07
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),60-70%,Rural,Total,255,2602,125958,48.4,2522,96.9,1297,49.8,1829,70.3,863,33.2,390,15,530,20.4,10917.38,4.2,2486,136.564,0.05,0,0.11
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),60-70%,Total,Total,362,6430,309548.75,48.1,6233,96.9,3117,48.5,4477,69.6,2179,33.9,956,14.9,1376,21.4,26844.67,4.17,6131,240.147,0.04,0,0.07
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),60-70%,Urban,Total,310,3828,183590.75,48,3711,96.9,1820,47.5,2648,69.2,1316,34.4,566,14.8,846,22.1,15927.29,4.16,3645,103.583,0.03,-0.02,0.07
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),70-80%,Rural,Total,240,2564,126946.75,49.5,2483,96.8,1297,50.6,1857,72.4,902,35.2,437,17,606,23.6,11090.16,4.33,2463,345.762,0.14,0.08,0.2
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),70-80%,Total,Total,347,6334,316801.75,50,6156,97.2,3300,52.1,4647,73.4,2262,35.7,1131,17.9,1565,24.7,27653.2,4.37,6065,962.05,0.16,0.12,0.19
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),70-80%,Urban,Total,284,3770,189855,50.4,3673,97.4,2003,53.1,2790,74,1360,36.1,694,18.4,959,25.4,16563.04,4.39,3602,616.288,0.17,0.12,0.22
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),80-90%,Rural,Total,204,2008,104208.88,51.9,1961,97.7,1114,55.5,1509,75.1,779,38.8,406,20.2,534,26.6,9148.05,4.56,1894,487.813,0.26,0.19,0.32
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),80-90%,Total,Total,326,5136,266959.63,52,4993,97.2,2901,56.5,3933,76.6,1969,38.3,1023,19.9,1396,27.2,23431.59,4.56,4852,1208.257,0.25,0.21,0.29
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),80-90%,Urban,Total,270,3128,162750.75,52,3032,96.9,1787,57.1,2424,77.5,1190,38,617,19.7,862,27.6,14283.54,4.57,2958,720.444,0.24,0.19,0.29
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),90-100%,Rural,Total,144,1077,55338,51.4,1050,97.5,617,57.3,799,74.2,400,37.1,218,20.2,296,27.5,4885.14,4.54,1032,164.823,0.16,0.07,0.25
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),90-100%,Total,Total,277,4226,232504.25,55,4125,97.6,2675,63.3,3421,81,1716,40.6,1040,24.6,1359,32.2,20630.54,4.88,4002,1378.042,0.34,0.3,0.39
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),90-100%,Urban,Total,217,3149,177166.25,56.3,3075,97.7,2058,65.4,2622,83.3,1316,41.8,822,26.1,1063,33.8,15745.4,5,2970,1213.219,0.41,0.36,0.46
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),Total,Rural,4 Rural - Town and fringe,315,7862,355543.63,45.2,7581,96.4,3335,42.4,5045,64.2,2481,31.6,1014,12.9,1506,19.2,30729.72,3.91,7575,-855.091,-0.11,-0.14,-0.08
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),Total,Rural,5 Rural - Village,313,5539,269643.25,48.7,5386,97.2,2777,50.1,3888,70.2,1912,34.5,900,16.2,1240,22.4,23457.29,4.23,5300,611.595,0.12,0.08,0.15
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),Total,Rural,6 Rural - Hamlet and isolated dwellings,319,3851,187761.13,48.8,3735,97,1901,49.4,2684,69.7,1339,34.8,635,16.5,888,23.1,16338.17,4.24,3642,421.758,0.12,0.07,0.16
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),Total,Rural,Total,382,17252,812948.01,47.1,16702,96.8,8013,46.4,11617,67.3,5732,33.2,2549,14.8,3634,21.1,70525.18,4.09,16517,178.262,0.01,-0.01,0.03
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),Total,Total,Total,435,55852,2581819.79,46.2,53740,96.2,25014,44.8,36625,65.6,17589,31.5,7942,14.2,11359,20.3,223114.95,3.99,53094,-1332.659,-0.03,-0.04,-0.01
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),Total,Urban,3 Urban - City and town,410,38600,1768871.78,45.8,37038,96,17001,44,25008,64.8,11857,30.7,5393,14,7725,20,152589.77,3.95,36577,-1510.921,-0.04,-0.06,-0.03
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),Total,Urban,Total,410,38600,1768871.78,45.8,37038,96,17001,44,25008,64.8,11857,30.7,5393,14,7725,20,152589.77,3.95,36577,-1510.921,-0.04,-0.06,-0.03
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),Unknown,Rural,Total,214,1640,73886.25,45.1,1584,96.6,681,41.5,1039,63.4,549,33.5,210,12.8,315,19.2,6401.14,3.9,1544,-121.617,-0.08,-0.15,-0.01
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),Unknown,Total,Total,329,3736,169522.25,45.4,3594,96.2,1604,42.9,2402,64.3,1160,31,493,13.2,715,19.1,14628.5,3.92,3527,-166.574,-0.05,-0.09,0
202223,Academic year,Regional,E92000001,England,E12000009,South West,Revised,Pupil residency,State-funded schools (LA),Unknown,Urban,Total,258,2096,95636,45.6,2010,95.9,923,44,1363,65,611,29.2,283,13.5,400,19.1,8227.36,3.93,1983,-44.957,-0.02,-0.08,0.04
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),0-10%,Total,Total,313,4374,202665.75,46.3,4172,95.4,2040,46.6,2868,65.6,2478,56.7,885,20.2,1304,29.8,18340.2,4.19,4056,206.619,0.05,0.01,0.09
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),0-10%,Urban,Total,313,4374,202665.75,46.3,4172,95.4,2040,46.6,2868,65.6,2478,56.7,885,20.2,1304,29.8,18340.2,4.19,4056,206.619,0.05,0.01,0.09
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),10-20%,Total,Total,388,7509,357498.5,47.6,7206,96,3607,48,5005,66.7,4253,56.6,1531,20.4,2275,30.3,32151.09,4.28,6937,723.971,0.1,0.07,0.14
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),10-20%,Urban,Total,388,7509,357498.5,47.6,7206,96,3607,48,5005,66.7,4253,56.6,1531,20.4,2275,30.3,32151.09,4.28,6937,723.971,0.1,0.07,0.14
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),20-30%,Rural,Total,6,9,477.75,53.1,9,100,4,44.4,7,77.8,4,44.4,2,22.2,2,22.2,42.33,4.7,9,2.23,0.25,-0.68,1.17
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),20-30%,Total,Total,362,5652,279605.25,49.5,5458,96.6,2935,51.9,3891,68.8,3324,58.8,1323,23.4,1898,33.6,25281.39,4.47,5139,1026.734,0.2,0.16,0.24
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),20-30%,Urban,Total,362,5643,279127.5,49.5,5449,96.6,2931,51.9,3884,68.8,3320,58.8,1321,23.4,1896,33.6,25239.06,4.47,5130,1024.504,0.2,0.16,0.24
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),30-40%,Total,Total,329,3537,181021.75,51.2,3409,96.4,1930,54.6,2520,71.2,2113,59.7,979,27.7,1317,37.2,16483.6,4.66,3190,1015.302,0.32,0.27,0.37
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),30-40%,Urban,Total,329,3537,181021.75,51.2,3409,96.4,1930,54.6,2520,71.2,2113,59.7,979,27.7,1317,37.2,16483.6,4.66,3190,1015.302,0.32,0.27,0.37
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),40-50%,Total,Total,269,2014,106809,53,1959,97.3,1149,57.1,1471,73,1248,62,579,28.7,764,37.9,9737.93,4.84,1806,705.112,0.39,0.33,0.46
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),40-50%,Urban,Total,269,2014,106809,53,1959,97.3,1149,57.1,1471,73,1248,62,579,28.7,764,37.9,9737.93,4.84,1806,705.112,0.39,0.33,0.46
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),50-60%,Total,Total,240,1400,75701.51,54.1,1352,96.6,849,60.6,1077,76.9,863,61.6,463,33.1,593,42.4,6966.65,4.98,1233,518.869,0.42,0.34,0.5
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),50-60%,Urban,Total,240,1400,75701.51,54.1,1352,96.6,849,60.6,1077,76.9,863,61.6,463,33.1,593,42.4,6966.65,4.98,1233,518.869,0.42,0.34,0.5
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),60-70%,Total,Total,192,916,51804.02,56.6,892,97.4,606,66.2,737,80.5,549,59.9,317,34.6,380,41.5,4730.75,5.16,834,354.398,0.42,0.33,0.52
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),60-70%,Urban,Total,192,916,51804.02,56.6,892,97.4,606,66.2,737,80.5,549,59.9,317,34.6,380,41.5,4730.75,5.16,834,354.398,0.42,0.33,0.52
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),70-80%,Total,Total,118,482,27659.02,57.4,473,98.1,309,64.1,385,79.9,307,63.7,173,35.9,214,44.4,2537.87,5.27,430,282.461,0.66,0.52,0.79
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),70-80%,Urban,Total,118,482,27659.02,57.4,473,98.1,309,64.1,385,79.9,307,63.7,173,35.9,214,44.4,2537.87,5.27,430,282.461,0.66,0.52,0.79
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),80-90%,Total,Total,107,476,28881.75,60.7,459,96.4,347,72.9,412,86.6,280,58.8,183,38.4,229,48.1,2642.7,5.55,414,264.902,0.64,0.5,0.78
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),80-90%,Urban,Total,107,476,28881.75,60.7,459,96.4,347,72.9,412,86.6,280,58.8,183,38.4,229,48.1,2642.7,5.55,414,264.902,0.64,0.5,0.78
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),90-100%,Total,Total,92,385,23864,62,379,98.4,287,74.5,334,86.8,257,66.8,164,42.6,185,48.1,2207.15,5.73,300,251.511,0.84,0.68,1
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),90-100%,Urban,Total,92,385,23864,62,379,98.4,287,74.5,334,86.8,257,66.8,164,42.6,185,48.1,2207.15,5.73,300,251.511,0.84,0.68,1
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),Total,Rural,4 Rural - Town and fringe,6,9,477.75,53.1,9,100,4,44.4,7,77.8,4,44.4,2,22.2,2,22.2,42.33,4.7,9,2.23,0.25,-0.68,1.17
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),Total,Rural,Total,6,9,477.75,53.1,9,100,4,44.4,7,77.8,4,44.4,2,22.2,2,22.2,42.33,4.7,9,2.23,0.25,-0.68,1.17
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),Total,Total,Total,528,29019,1446158.8,49.8,27934,96.3,15201,52.4,20248,69.8,17031,58.7,7116,24.5,9902,34.1,131072.41,4.52,26418,5713.349,0.22,0.2,0.23
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),Total,Urban,1 Urban - Major conurbation,528,29010,1445681.05,49.8,27925,96.3,15197,52.4,20241,69.8,17027,58.7,7114,24.5,9900,34.1,131030.08,4.52,26409,5711.119,0.22,0.2,0.23
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),Total,Urban,Total,528,29010,1445681.05,49.8,27925,96.3,15197,52.4,20241,69.8,17027,58.7,7114,24.5,9900,34.1,131030.08,4.52,26409,5711.119,0.22,0.2,0.23
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),Unknown,Total,Total,247,2274,110648.25,48.7,2175,95.6,1142,50.2,1548,68.1,1359,59.8,519,22.8,743,32.7,9993.08,4.39,2079,363.47,0.17,0.11,0.24
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Revised,Pupil residency,State-funded schools (LA),Unknown,Urban,Total,247,2274,110648.25,48.7,2175,95.6,1142,50.2,1548,68.1,1359,59.8,519,22.8,743,32.7,9993.08,4.39,2079,363.47,0.17,0.11,0.24
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),0-10%,Rural,Total,1,1,40,40,1,100,0,0,0,0,0,0,0,0,0,0,3.33,3.33,1,0.192,0.19,-2.58,2.96
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),0-10%,Total,Total,416,2786,122802.75,44.1,2657,95.4,1167,41.9,1695,60.8,1305,46.8,428,15.4,662,23.8,10924.02,3.92,2628,-229.566,-0.09,-0.14,-0.03
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),0-10%,Urban,Total,416,2785,122762.75,44.1,2656,95.4,1167,41.9,1695,60.9,1305,46.9,428,15.4,662,23.8,10920.69,3.92,2627,-229.758,-0.09,-0.14,-0.03
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),10-20%,Rural,Total,6,8,419,52.4,8,100,4,50,5,62.5,6,75,2,25,3,37.5,38.34,4.79,8,0.499,0.06,-0.92,1.04
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),10-20%,Total,Total,579,8118,373324.25,46,7807,96.2,3724,45.9,5174,63.7,4034,49.7,1483,18.3,2207,27.2,33412.81,4.12,7507,556.955,0.07,0.04,0.11
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),10-20%,Urban,Total,578,8110,372905.25,46,7799,96.2,3720,45.9,5169,63.7,4028,49.7,1481,18.3,2204,27.2,33374.47,4.12,7499,556.456,0.07,0.04,0.11
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),20-30%,Rural,Total,14,36,1469.5,40.8,34,94.4,14,38.9,23,63.9,11,30.6,3,8.3,7,19.4,123.33,3.43,35,-10.054,-0.29,-0.76,0.18
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),20-30%,Total,Total,603,8626,411298.13,47.7,8288,96.1,4180,48.5,5690,66,4288,49.7,1746,20.2,2465,28.6,36775.85,4.26,7844,1378.989,0.18,0.14,0.21
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),20-30%,Urban,Total,598,8590,409828.63,47.7,8254,96.1,4166,48.5,5667,66,4277,49.8,1743,20.3,2458,28.6,36652.52,4.27,7809,1389.043,0.18,0.15,0.21
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),30-40%,Rural,Total,18,34,1500.75,44.1,34,100,8,23.5,19,55.9,10,29.4,5,14.7,7,20.6,129.17,3.8,30,-4.673,-0.16,-0.66,0.35
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),30-40%,Total,Total,597,8595,423962.77,49.3,8280,96.3,4435,51.6,5987,69.7,4361,50.7,1923,22.4,2688,31.3,38061.29,4.43,7760,2012.236,0.26,0.23,0.29
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),30-40%,Urban,Total,595,8561,422462.02,49.3,8246,96.3,4427,51.7,5968,69.7,4351,50.8,1918,22.4,2681,31.3,37932.12,4.43,7730,2016.909,0.26,0.23,0.29
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),40-50%,Rural,Total,3,15,697.75,46.5,15,100,6,40,9,60,6,40,2,13.3,3,20,60,4,15,-2.185,-0.15,-0.86,0.57
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),40-50%,Total,Total,585,8170,422511.88,51.7,7905,96.8,4576,56,5927,72.5,4534,55.5,2156,26.4,2892,35.4,38270.67,4.68,7359,2510.226,0.34,0.31,0.37
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),40-50%,Urban,Total,585,8155,421814.13,51.7,7890,96.8,4570,56,5918,72.6,4528,55.5,2154,26.4,2889,35.4,38210.67,4.69,7344,2512.411,0.34,0.31,0.37
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),50-60%,Rural,Total,5,8,374.75,46.8,8,100,4,50,5,62.5,3,37.5,1,12.5,2,25,32.51,4.06,7,-0.112,-0.02,-1.06,1.03
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),50-60%,Total,Total,535,6285,335953.52,53.5,6099,97,3723,59.2,4761,75.8,3601,57.3,1884,30,2456,39.1,30700.11,4.88,5603,2590.498,0.46,0.43,0.5
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),50-60%,Urban,Total,535,6277,335578.77,53.5,6091,97,3719,59.2,4756,75.8,3598,57.3,1883,30,2454,39.1,30667.6,4.89,5596,2590.61,0.46,0.43,0.5
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),60-70%,Rural,Total,10,21,1212.5,57.7,21,100,13,61.9,16,76.2,14,66.7,10,47.6,12,57.1,109.5,5.21,19,11.948,0.63,-0.01,1.26
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),60-70%,Total,Total,479,5251,288617.51,55,5097,97.1,3266,62.2,4133,78.7,3054,58.2,1615,30.8,2132,40.6,26360.14,5.02,4742,2008.689,0.42,0.38,0.46
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),60-70%,Urban,Total,478,5230,287405.01,55,5076,97.1,3253,62.2,4117,78.7,3040,58.1,1605,30.7,2120,40.5,26250.64,5.02,4723,1996.741,0.42,0.38,0.46
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),70-80%,Rural,Total,6,13,335,25.8,11,84.6,2,15.4,4,30.8,2,15.4,1,7.7,1,7.7,29.34,2.26,12,-17.998,-1.5,-2.3,-0.7
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),70-80%,Total,Total,434,4545,257769.63,56.7,4441,97.7,2970,65.3,3691,81.2,2686,59.1,1547,34,1986,43.7,23626.91,5.2,4148,1925.75,0.46,0.42,0.51
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),70-80%,Urban,Total,433,4532,257434.63,56.8,4430,97.7,2968,65.5,3687,81.4,2684,59.2,1546,34.1,1985,43.8,23597.57,5.21,4136,1943.748,0.47,0.43,0.51
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),80-90%,Rural,Total,8,13,583.75,44.9,12,92.3,6,46.2,8,61.5,4,30.8,2,15.4,2,15.4,49.66,3.82,11,-4.554,-0.41,-1.25,0.42
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),80-90%,Total,Total,375,3276,190500.02,58.2,3204,97.8,2251,68.7,2732,83.4,1949,59.5,1173,35.8,1510,46.1,17449.21,5.33,2981,1614.333,0.54,0.49,0.59
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),80-90%,Urban,Total,373,3263,189916.27,58.2,3192,97.8,2245,68.8,2724,83.5,1945,59.6,1171,35.9,1508,46.2,17399.55,5.33,2970,1618.887,0.55,0.49,0.6
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),90-100%,Rural,Total,2,3,204.5,68.2,3,100,3,100,3,100,3,100,1,33.3,2,66.7,18.66,6.22,2,1.82,0.91,-1.05,2.87
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),90-100%,Total,Total,302,2978,183083.63,61.5,2914,97.9,2225,74.7,2612,87.7,1892,63.5,1248,41.9,1537,51.6,16940.72,5.69,2688,1671.296,0.62,0.57,0.68
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),90-100%,Urban,Total,302,2975,182879.13,61.5,2911,97.8,2222,74.7,2609,87.7,1889,63.5,1247,41.9,1535,51.6,16922.06,5.69,2686,1669.476,0.62,0.57,0.68
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),Total,Rural,4 Rural - Town and fringe,20,84,3896.25,46.4,82,97.6,34,40.5,53,63.1,34,40.5,16,19,24,28.6,339.32,4.04,80,-5.258,-0.07,-0.38,0.24
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),Total,Rural,5 Rural - Village,26,40,1793.75,44.8,40,100,13,32.5,24,60,12,30,5,12.5,7,17.5,152.52,3.81,34,-3.132,-0.09,-0.57,0.38
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),Total,Rural,6 Rural - Hamlet and isolated dwellings,17,28,1147.5,41,25,89.3,13,46.4,15,53.6,13,46.4,6,21.4,8,28.6,102,3.64,26,-16.727,-0.64,-1.19,-0.1
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),Total,Rural,Total,56,152,6837.5,45,147,96.7,60,39.5,92,60.5,59,38.8,27,17.8,39,25.7,593.84,3.91,140,-25.117,-0.18,-0.41,0.05
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Revised,Pupil residency,State-funded schools (LA),Total,Total,Total,780,61339,3146036.59,51.3,59317,96.7,33945,55.3,44301,72.2,33197,54.1,15829,25.8,21448,35,284854.61,4.64,55655,16751.51,0.3,0.29,0.31
